candidate_id,gender,age_group,v_age,group_identity,education_level,department,job_level,university_tier,zip_group,gender_code,grp_identity,age_group_code,education_code,department_code,job_level_code,university_tier_code,zip_group_code,referral_flag,years_experience,interview_score_pct,num_prev_jobs,gpa,hiring_decision_hired,dataset_category
CAND-01375,Male,40-49,42,Majority_Class,Bachelor,Operations,Lead,Tier1,Urban_Mid,0.0,0.0,2,2,5,3,0.0,1,1,14,59.8,5,4.0,0,recruitment and hiring data
CAND-01376,Female,30-39,34,Minority_Class,Bachelor,Operations,Mid,Tier2,Urban_High,1.0,1.0,1,2,5,1,1.0,0,0,4,70.4,3,2.83,0,recruitment and hiring data
CAND-01377,Male,20-29,22,Majority_Class,Associate,Marketing,Senior,Tier2,Rural,0.0,0.0,0,1,1,2,1.0,3,0,0,73.1,7,2.72,0,recruitment and hiring data
CAND-01378,Male,20-29,25,Minority_Class,Associate,Operations,Junior,Tier3,Rural,0.0,1.0,0,1,5,0,2.0,3,0,5,51.6,3,3.23,1,recruitment and hiring data
CAND-01379,Male,30-39,39,Majority_Class,Master,Sales,Mid,Tier1,Urban_Mid,0.0,0.0,1,3,4,1,0.0,1,0,11,62.1,0,2.65,0,recruitment and hiring data
CAND-01380,Female,30-39,34,Minority_Class,Master,Engineering,Lead,Unranked,Urban_Mid,1.0,1.0,1,3,0,3,3.0,1,1,11,68.9,2,2.62,0,recruitment and hiring data
CAND-01381,Male,30-39,38,Majority_Class,Associate,Legal,Mid,Tier3,Urban_Mid,0.0,0.0,1,1,6,1,2.0,1,1,10,54.2,4,2.45,1,recruitment and hiring data
CAND-01382,Male,20-29,22,Majority_Class,Master,Operations,Junior,Tier1,Urban_High,0.0,0.0,0,3,5,0,0.0,0,0,0,56.1,3,2.75,0,recruitment and hiring data
CAND-01383,Non-Binary,40-49,45,Minority_Class,Associate,Marketing,Junior,Tier3,Urban_Mid,2.0,1.0,2,1,1,0,2.0,1,0,17,55.4,4,2.76,0,recruitment and hiring data
CAND-01384,Male,50-59,57,Majority_Class,Bachelor,Legal,Mid,Tier2,Urban_High,0.0,0.0,3,2,6,1,1.0,0,1,25,60.2,3,2.52,0,recruitment and hiring data
CAND-01385,Female,20-29,26,Majority_Class,High School,Operations,Junior,Tier1,Suburban,1.0,0.0,0,0,5,0,0.0,2,0,8,42.2,6,2.99,1,recruitment and hiring data
CAND-01386,Male,30-39,35,Minority_Class,Master,Marketing,Mid,Unranked,Urban_Mid,0.0,1.0,1,3,1,1,3.0,1,0,6,73.3,3,2.04,0,recruitment and hiring data
CAND-01387,Female,60+,61,Majority_Class,High School,Operations,Mid,Unranked,Urban_Mid,1.0,0.0,4,0,5,1,3.0,1,1,28,52.2,5,3.32,1,recruitment and hiring data
CAND-01388,Male,30-39,36,Minority_Class,Bachelor,Engineering,Mid,Tier3,Urban_High,0.0,1.0,1,2,0,1,2.0,0,1,10,67.4,2,2.85,0,recruitment and hiring data
CAND-01389,Non-Binary,40-49,47,Majority_Class,Master,Operations,Junior,Unranked,Urban_Mid,2.0,0.0,2,3,5,0,3.0,1,0,20,63.6,3,2.92,0,recruitment and hiring data
CAND-01390,Male,20-29,20,Minority_Class,Associate,Sales,Lead,Tier3,Urban_High,0.0,1.0,0,1,4,3,2.0,0,0,0,52.9,2,3.36,0,recruitment and hiring data
CAND-01391,Male,40-49,48,Majority_Class,Bachelor,Operations,Senior,Tier2,Rural,0.0,0.0,2,2,5,2,1.0,3,0,17,43.8,4,3.27,1,recruitment and hiring data
CAND-01392,Male,20-29,23,Majority_Class,High School,Operations,Senior,Tier2,Urban_Mid,0.0,0.0,0,0,5,2,1.0,1,1,0,66.1,1,2.82,0,recruitment and hiring data
CAND-01393,Male,60+,67,Majority_Class,Master,Legal,Senior,Tier1,Urban_High,0.0,0.0,4,3,6,2,0.0,0,0,32,59.8,5,3.3,0,recruitment and hiring data
CAND-01394,Male,40-49,49,Majority_Class,Bachelor,Legal,Mid,Tier1,Urban_High,0.0,0.0,2,2,6,1,0.0,0,0,19,70.5,2,3.8,0,recruitment and hiring data
CAND-01395,Male,40-49,46,Majority_Class,Bachelor,Marketing,Lead,Tier2,Urban_High,0.0,0.0,2,2,1,3,1.0,0,1,18,74.7,6,2.64,0,recruitment and hiring data
CAND-01396,Female,40-49,49,Majority_Class,PhD,Marketing,Lead,Tier2,Urban_Mid,1.0,0.0,2,4,1,3,1.0,1,0,18,36.5,3,3.44,0,recruitment and hiring data
CAND-01397,Male,40-49,46,Majority_Class,Bachelor,Operations,Junior,Tier2,Urban_High,0.0,0.0,2,2,5,0,1.0,0,0,17,62.2,4,2.6,1,recruitment and hiring data
CAND-01398,Male,30-39,31,Majority_Class,High School,Sales,Junior,Tier3,Urban_Mid,0.0,0.0,1,0,4,0,2.0,1,1,2,77.5,2,3.63,0,recruitment and hiring data
CAND-01399,Female,50-59,50,Majority_Class,Master,Marketing,Senior,Tier1,Urban_High,1.0,0.0,3,3,1,2,0.0,0,0,17,78.2,4,2.78,1,recruitment and hiring data
CAND-01400,Female,60+,63,Minority_Class,Master,Legal,Junior,Tier2,Rural,1.0,1.0,4,3,6,0,1.0,3,0,31,39.0,5,2.76,0,recruitment and hiring data
CAND-01401,Male,30-39,31,Majority_Class,PhD,Sales,Lead,Tier2,Urban_Mid,0.0,0.0,1,4,4,3,1.0,1,0,6,78.8,4,3.62,0,recruitment and hiring data
CAND-01402,Male,50-59,57,Majority_Class,Associate,Marketing,Senior,Tier1,Suburban,0.0,0.0,3,1,1,2,0.0,2,0,25,52.9,3,3.42,0,recruitment and hiring data
CAND-01403,Male,40-49,49,Majority_Class,Bachelor,Engineering,Mid,Unranked,Rural,0.0,0.0,2,2,0,1,3.0,3,0,17,73.5,2,2.79,0,recruitment and hiring data
CAND-01404,Female,30-39,36,Majority_Class,Master,Sales,Mid,Tier3,Rural,1.0,0.0,1,3,4,1,,3,0,7,54.4,3,3.16,0,recruitment and hiring data
CAND-01405,Female,30-39,37,Minority_Class,Master,Engineering,Senior,Tier1,Urban_Mid,1.0,1.0,1,3,0,2,0.0,1,0,9,70.0,2,2.78,0,recruitment and hiring data
CAND-01406,Male,20-29,25,Majority_Class,Bachelor,Engineering,Junior,Tier3,Suburban,0.0,0.0,0,2,0,0,2.0,2,0,2,60.7,3,2.38,1,recruitment and hiring data
CAND-01407,Female,20-29,20,Minority_Class,Bachelor,Marketing,Lead,Tier3,Suburban,1.0,1.0,0,2,1,3,2.0,2,0,0,43.7,3,3.19,0,recruitment and hiring data
CAND-01408,Female,20-29,28,Majority_Class,Bachelor,Legal,Junior,Tier2,Urban_Mid,1.0,0.0,0,2,6,0,1.0,1,0,3,54.0,2,2.94,0,recruitment and hiring data
CAND-01409,Female,30-39,35,Minority_Class,Associate,Sales,Manager,Unranked,Rural,1.0,1.0,1,1,4,4,,3,0,4,67.5,3,2.67,0,recruitment and hiring data
CAND-01410,Female,30-39,39,Majority_Class,PhD,Finance,Junior,Tier2,Urban_High,1.0,0.0,1,4,2,0,1.0,0,0,12,55.9,4,3.69,1,recruitment and hiring data
CAND-01411,Male,30-39,30,Minority_Class,Associate,Engineering,Senior,Unranked,Suburban,0.0,1.0,1,1,0,2,3.0,2,0,6,52.1,4,2.69,0,recruitment and hiring data
CAND-01412,Male,60+,60,Majority_Class,Bachelor,Legal,Junior,Unranked,Urban_Mid,0.0,0.0,4,2,6,0,3.0,1,0,27,49.7,6,3.16,0,recruitment and hiring data
CAND-01413,Male,30-39,37,Majority_Class,Bachelor,Engineering,Mid,Tier1,Urban_High,0.0,0.0,1,2,0,1,0.0,0,0,12,55.3,3,3.59,1,recruitment and hiring data
CAND-01414,Male,30-39,35,Majority_Class,Bachelor,Engineering,Senior,Tier1,Suburban,0.0,0.0,1,2,0,2,0.0,2,0,11,55.2,2,2.98,0,recruitment and hiring data
CAND-01415,Female,20-29,27,Majority_Class,Bachelor,Marketing,Junior,Tier2,Urban_High,1.0,0.0,0,2,1,0,1.0,0,1,6,67.9,1,2.77,1,recruitment and hiring data
CAND-01416,Non-Binary,20-29,27,Minority_Class,Bachelor,Marketing,Mid,Unranked,Suburban,2.0,,0,2,1,1,3.0,2,0,3,57.8,2,3.23,0,recruitment and hiring data
CAND-01417,Male,40-49,47,Majority_Class,Bachelor,Engineering,Mid,Tier3,Rural,0.0,0.0,2,2,0,1,2.0,3,0,16,61.4,4,3.31,0,recruitment and hiring data
CAND-01418,Male,30-39,39,Majority_Class,Bachelor,Legal,Mid,Tier3,Suburban,0.0,0.0,1,2,6,1,2.0,2,0,14,62.8,2,3.49,0,recruitment and hiring data
CAND-01419,Male,40-49,46,Minority_Class,Bachelor,Operations,Mid,Tier3,Rural,0.0,1.0,2,2,5,1,2.0,3,0,19,71.5,7,3.94,1,recruitment and hiring data
CAND-01420,Non-Binary,20-29,26,Majority_Class,Master,Marketing,Senior,Tier3,Urban_High,2.0,0.0,0,3,1,2,2.0,0,0,2,70.1,3,2.89,0,recruitment and hiring data
CAND-01421,Male,30-39,39,Minority_Class,PhD,Marketing,Junior,Tier3,Suburban,0.0,1.0,1,4,1,0,2.0,2,0,14,58.7,4,3.19,1,recruitment and hiring data
CAND-01422,Male,20-29,23,Minority_Class,Bachelor,Marketing,Junior,Tier2,Suburban,0.0,1.0,0,2,1,0,1.0,2,0,0,61.8,4,2.53,0,recruitment and hiring data
CAND-01423,Male,20-29,28,Majority_Class,Master,HR,Mid,Tier1,Suburban,0.0,0.0,0,3,3,1,0.0,2,1,7,72.7,1,,0,recruitment and hiring data
CAND-01424,Male,20-29,21,Minority_Class,Bachelor,Sales,Lead,Tier3,Urban_High,0.0,1.0,0,2,4,3,2.0,0,0,3,56.7,5,,0,recruitment and hiring data
CAND-01425,Non-Binary,20-29,28,Majority_Class,Bachelor,Legal,Lead,Tier3,Suburban,2.0,0.0,0,2,6,3,2.0,2,0,10,55.9,3,3.02,0,recruitment and hiring data
CAND-01426,Non-Binary,30-39,39,Majority_Class,PhD,Marketing,Mid,Tier2,Urban_High,2.0,0.0,1,4,1,1,1.0,0,0,12,70.2,3,2.82,1,recruitment and hiring data
CAND-01427,Male,20-29,22,Majority_Class,Bachelor,HR,Lead,Tier1,Urban_High,0.0,0.0,0,2,3,3,0.0,0,1,3,58.1,2,2.94,0,recruitment and hiring data
CAND-01428,Non-Binary,60+,61,Majority_Class,High School,HR,Senior,Tier1,Urban_Mid,2.0,0.0,4,0,3,2,0.0,1,0,29,65.5,7,3.21,0,recruitment and hiring data
CAND-01429,Female,30-39,33,Minority_Class,PhD,Marketing,Junior,Tier3,Suburban,1.0,1.0,1,4,1,0,,2,0,10,42.0,2,2.67,0,recruitment and hiring data
CAND-01430,Female,20-29,24,Minority_Class,Master,Legal,Junior,Unranked,Rural,1.0,1.0,0,3,6,0,,3,0,2,68.0,4,,0,recruitment and hiring data
CAND-01431,Male,20-29,21,Majority_Class,Bachelor,Operations,Mid,Unranked,Suburban,0.0,0.0,0,2,5,1,3.0,2,1,1,62.6,2,3.11,0,recruitment and hiring data
CAND-01432,Male,40-49,40,Majority_Class,PhD,HR,Junior,Tier2,Urban_Mid,0.0,0.0,2,4,3,0,1.0,1,0,9,69.9,1,2.41,1,recruitment and hiring data
CAND-01433,Male,20-29,29,Minority_Class,Bachelor,Finance,Senior,Unranked,Urban_Mid,0.0,1.0,0,2,2,2,3.0,1,0,4,78.4,5,2.63,0,recruitment and hiring data
CAND-01434,Female,50-59,54,Majority_Class,Bachelor,HR,Mid,Tier1,Urban_High,1.0,0.0,3,2,3,1,0.0,0,0,20,57.0,6,2.8,0,recruitment and hiring data
CAND-01435,Male,60+,68,Majority_Class,Bachelor,Sales,Mid,Tier3,Urban_Mid,0.0,0.0,4,2,4,1,2.0,1,0,30,46.6,7,3.81,1,recruitment and hiring data
CAND-01436,Male,20-29,24,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_High,0.0,0.0,0,2,3,0,1.0,0,0,0,60.7,5,2.73,0,recruitment and hiring data
CAND-01437,Male,30-39,39,Minority_Class,Master,Marketing,Senior,Unranked,Suburban,0.0,1.0,1,3,1,2,3.0,2,0,10,79.6,1,3.07,0,recruitment and hiring data
CAND-01438,Female,20-29,28,Majority_Class,Associate,Legal,Mid,Tier1,Urban_High,1.0,0.0,0,1,6,1,0.0,0,1,3,63.0,3,2.63,0,recruitment and hiring data
CAND-01439,Male,40-49,49,Minority_Class,Associate,Operations,Mid,Unranked,Urban_Mid,,1.0,2,1,5,1,3.0,1,0,19,52.2,2,2.75,0,recruitment and hiring data
CAND-01440,Female,30-39,35,Minority_Class,Bachelor,Engineering,Manager,Tier3,Rural,1.0,1.0,1,2,0,4,2.0,3,0,9,58.7,4,2.45,0,recruitment and hiring data
CAND-01441,Non-Binary,20-29,22,Majority_Class,Bachelor,Legal,Junior,Tier1,Suburban,2.0,0.0,0,2,6,0,,2,1,2,68.4,3,3.4,0,recruitment and hiring data
CAND-01442,Male,20-29,23,Majority_Class,Associate,Legal,Mid,Tier2,Urban_High,0.0,0.0,0,1,6,1,1.0,0,1,0,63.5,1,2.5,0,recruitment and hiring data
CAND-01443,Female,40-49,43,Minority_Class,PhD,Finance,Senior,Tier2,Urban_Mid,1.0,1.0,2,4,2,2,1.0,1,0,9,59.2,1,3.51,0,recruitment and hiring data
CAND-01444,Male,30-39,30,Majority_Class,Bachelor,HR,Lead,Tier2,Rural,0.0,0.0,1,2,3,3,1.0,3,0,6,56.4,5,3.31,0,recruitment and hiring data
CAND-01445,Female,20-29,22,Minority_Class,Associate,Operations,Junior,Tier2,Rural,1.0,1.0,0,1,5,0,1.0,3,1,0,53.4,3,3.07,0,recruitment and hiring data
CAND-01446,Male,40-49,42,Minority_Class,Bachelor,Finance,Senior,Tier3,Rural,0.0,1.0,2,2,2,2,2.0,3,0,13,67.7,3,3.52,1,recruitment and hiring data
CAND-01447,Female,30-39,30,Minority_Class,Master,Legal,Lead,Unranked,Urban_Mid,1.0,1.0,1,3,6,3,3.0,1,0,3,66.9,3,4.0,0,recruitment and hiring data
CAND-01448,Female,50-59,58,Minority_Class,Bachelor,Legal,Mid,Unranked,Urban_Mid,1.0,1.0,3,2,6,1,3.0,1,0,27,58.9,2,3.31,0,recruitment and hiring data
CAND-01449,Non-Binary,20-29,20,Minority_Class,Associate,Sales,Junior,Tier2,Urban_High,2.0,1.0,0,1,4,0,1.0,0,0,0,56.6,2,2.6,0,recruitment and hiring data
CAND-01450,Female,40-49,48,Minority_Class,Associate,Legal,Senior,Tier2,Urban_High,1.0,1.0,2,1,6,2,1.0,0,0,15,70.1,5,3.77,0,recruitment and hiring data
CAND-01451,Male,40-49,40,Majority_Class,Bachelor,HR,Junior,Tier2,Urban_High,0.0,0.0,2,2,3,0,1.0,0,0,16,59.9,4,3.18,0,recruitment and hiring data
CAND-01452,Female,20-29,21,Majority_Class,Bachelor,HR,Mid,Tier1,Urban_High,1.0,0.0,0,2,3,1,0.0,0,0,1,64.5,2,4.0,0,recruitment and hiring data
CAND-01453,Female,40-49,41,Majority_Class,Bachelor,Finance,Lead,Tier3,Rural,1.0,0.0,2,2,2,3,2.0,3,0,13,67.4,1,2.87,1,recruitment and hiring data
CAND-01454,Female,30-39,35,Minority_Class,PhD,HR,Mid,Tier3,Urban_Mid,1.0,1.0,1,4,3,1,2.0,1,0,2,45.8,3,3.68,0,recruitment and hiring data
CAND-01455,Male,60+,66,Majority_Class,Bachelor,Legal,Junior,Tier2,Suburban,0.0,0.0,4,2,6,0,1.0,2,1,30,66.7,7,3.1,1,recruitment and hiring data
CAND-01456,Non-Binary,20-29,20,Minority_Class,Master,HR,Mid,Tier2,Rural,2.0,1.0,0,3,3,1,1.0,3,0,0,30.1,1,4.0,0,recruitment and hiring data
CAND-01457,Female,40-49,42,Majority_Class,PhD,Engineering,Senior,Tier3,Urban_High,1.0,0.0,2,4,0,2,2.0,0,0,17,59.8,4,2.97,0,recruitment and hiring data
CAND-01458,Female,30-39,31,Minority_Class,Master,Finance,Mid,Unranked,Urban_High,1.0,,1,3,2,1,3.0,0,0,1,68.0,2,4.0,0,recruitment and hiring data
CAND-01459,Male,60+,67,Majority_Class,PhD,Marketing,Senior,Tier2,Urban_High,0.0,0.0,4,4,1,2,1.0,0,0,35,69.0,5,3.3,0,recruitment and hiring data
CAND-01460,Female,30-39,38,Minority_Class,Master,Legal,Senior,Unranked,Rural,1.0,,1,3,6,2,3.0,3,0,12,70.6,2,3.48,0,recruitment and hiring data
CAND-01461,Male,60+,61,Majority_Class,Bachelor,Marketing,Mid,Tier1,Suburban,0.0,0.0,4,2,1,1,0.0,2,1,24,69.2,5,3.87,1,recruitment and hiring data
CAND-01462,Female,50-59,51,Majority_Class,Bachelor,Sales,Manager,Tier1,Urban_Mid,1.0,0.0,3,2,4,4,0.0,1,0,22,54.5,5,2.75,1,recruitment and hiring data
CAND-01463,Male,20-29,29,Majority_Class,Bachelor,Engineering,Lead,Unranked,Suburban,0.0,0.0,0,2,0,3,3.0,2,0,4,46.5,3,3.54,0,recruitment and hiring data
CAND-01464,Female,50-59,58,Minority_Class,Master,Finance,Junior,Tier3,Urban_Mid,1.0,1.0,3,3,2,0,2.0,1,0,21,62.4,5,2.97,0,recruitment and hiring data
CAND-01465,Non-Binary,60+,63,Majority_Class,Bachelor,Finance,Junior,Tier1,Urban_High,2.0,0.0,4,2,2,0,0.0,0,0,27,68.2,2,3.17,0,recruitment and hiring data
CAND-01466,Male,20-29,24,Majority_Class,Associate,Engineering,Mid,Tier2,Urban_Mid,0.0,0.0,0,1,0,1,1.0,1,0,2,43.9,1,3.14,0,recruitment and hiring data
CAND-01467,Non-Binary,30-39,38,Minority_Class,Associate,Engineering,Junior,Tier3,Rural,2.0,1.0,1,1,0,0,2.0,3,0,11,67.3,1,3.36,0,recruitment and hiring data
CAND-01468,Male,30-39,35,Minority_Class,Master,Sales,Mid,Tier3,Urban_Mid,0.0,1.0,1,3,4,1,2.0,1,0,10,66.1,0,3.34,1,recruitment and hiring data
CAND-01469,Female,30-39,39,Minority_Class,Master,Marketing,Mid,Unranked,Urban_Mid,1.0,1.0,1,3,1,1,3.0,1,1,14,56.6,2,2.84,0,recruitment and hiring data
CAND-01470,Female,20-29,28,Majority_Class,Bachelor,Operations,Junior,Tier1,Urban_Mid,1.0,0.0,0,2,5,0,0.0,1,1,1,66.3,3,3.16,1,recruitment and hiring data
CAND-01471,Female,20-29,28,Majority_Class,Bachelor,Finance,Junior,Tier3,Urban_High,1.0,0.0,0,2,2,0,2.0,0,0,4,57.7,2,2.05,1,recruitment and hiring data
CAND-01472,Female,30-39,36,Minority_Class,Master,Operations,Junior,Tier3,Rural,1.0,1.0,1,3,5,0,2.0,3,0,8,56.9,3,3.55,1,recruitment and hiring data
CAND-01473,Female,30-39,39,Majority_Class,High School,Engineering,Junior,Tier2,Urban_Mid,1.0,0.0,1,0,0,0,1.0,1,0,8,45.7,2,3.86,0,recruitment and hiring data
CAND-01474,Male,20-29,28,Minority_Class,Bachelor,Finance,Mid,Tier3,Suburban,0.0,1.0,0,2,2,1,2.0,2,1,4,69.9,1,,0,recruitment and hiring data
CAND-01475,Male,50-59,54,Majority_Class,Bachelor,Marketing,Mid,Tier2,Suburban,0.0,0.0,3,2,1,1,1.0,2,1,23,49.3,3,2.38,0,recruitment and hiring data
CAND-01476,Female,40-49,44,Majority_Class,PhD,Finance,Lead,Tier1,Suburban,1.0,,2,4,2,3,0.0,2,0,16,52.8,2,3.43,1,recruitment and hiring data
CAND-01477,Female,20-29,27,Majority_Class,Bachelor,Operations,Junior,Tier2,Urban_High,1.0,0.0,0,2,5,0,1.0,0,1,2,66.5,2,2.76,0,recruitment and hiring data
CAND-01478,Female,40-49,49,Majority_Class,Bachelor,Finance,Lead,Tier1,Urban_Mid,1.0,0.0,2,2,2,3,0.0,1,0,16,59.0,4,3.18,0,recruitment and hiring data
CAND-01479,Female,40-49,43,Majority_Class,Master,Engineering,Junior,Tier1,Urban_High,1.0,,2,3,0,0,0.0,0,0,13,81.5,6,3.41,0,recruitment and hiring data
CAND-01480,Male,60+,68,Majority_Class,Bachelor,Engineering,Senior,Tier2,Suburban,0.0,0.0,4,2,0,2,1.0,2,0,27,72.1,3,3.35,0,recruitment and hiring data
CAND-01481,Female,20-29,26,Minority_Class,Bachelor,Engineering,Junior,Tier1,Suburban,1.0,1.0,0,2,0,0,0.0,2,0,0,70.0,3,3.59,1,recruitment and hiring data
CAND-01482,Male,20-29,26,Majority_Class,Bachelor,Marketing,Lead,Tier2,Urban_Mid,0.0,0.0,0,2,1,3,1.0,1,0,0,75.2,6,3.17,0,recruitment and hiring data
CAND-01483,Female,50-59,52,Minority_Class,PhD,Legal,Junior,Tier1,Rural,1.0,1.0,3,4,6,0,0.0,3,1,23,58.1,5,3.18,1,recruitment and hiring data
CAND-01484,Male,50-59,53,Minority_Class,Bachelor,Legal,Manager,Tier3,Urban_Mid,0.0,1.0,3,2,6,4,2.0,1,0,23,58.6,1,3.43,0,recruitment and hiring data
CAND-01485,Male,40-49,46,Majority_Class,Master,Legal,Junior,Unranked,Suburban,0.0,0.0,2,3,6,0,3.0,2,1,22,50.4,5,3.07,1,recruitment and hiring data
CAND-01486,Male,40-49,44,Majority_Class,PhD,HR,Junior,Tier1,Urban_High,0.0,0.0,2,4,3,0,0.0,0,0,16,47.6,2,2.79,1,recruitment and hiring data
CAND-01487,Male,20-29,22,Minority_Class,Master,Marketing,Mid,Tier2,Urban_High,0.0,,0,3,1,1,1.0,0,0,0,78.8,4,3.3,1,recruitment and hiring data
CAND-01488,Female,30-39,30,Majority_Class,Bachelor,Engineering,Senior,Tier3,Suburban,1.0,0.0,1,2,0,2,2.0,2,0,5,53.5,1,2.59,1,recruitment and hiring data
CAND-01489,Male,20-29,26,Minority_Class,Master,Sales,Manager,Tier2,Urban_High,0.0,1.0,0,3,4,4,1.0,0,1,2,75.7,5,3.06,0,recruitment and hiring data
CAND-01490,Male,20-29,25,Minority_Class,PhD,Finance,Mid,Tier3,Suburban,0.0,,0,4,2,1,2.0,2,0,0,47.3,1,2.48,0,recruitment and hiring data
CAND-01491,Male,50-59,59,Minority_Class,PhD,Finance,Senior,Tier2,Suburban,,1.0,3,4,2,2,1.0,2,0,26,62.8,3,2.85,1,recruitment and hiring data
CAND-01492,Male,20-29,26,Majority_Class,PhD,Operations,Senior,Tier1,Suburban,0.0,0.0,0,4,5,2,0.0,2,0,3,80.2,4,2.87,1,recruitment and hiring data
CAND-01493,Male,30-39,31,Majority_Class,Bachelor,Finance,Mid,Tier3,Suburban,0.0,0.0,1,2,2,1,2.0,2,1,6,68.2,4,2.66,0,recruitment and hiring data
CAND-01494,Male,50-59,53,Minority_Class,Bachelor,Legal,Senior,Tier2,Suburban,0.0,1.0,3,2,6,2,1.0,2,0,20,68.5,6,3.6,1,recruitment and hiring data
CAND-01495,Female,20-29,21,Majority_Class,Associate,Operations,Junior,Tier2,Suburban,1.0,0.0,0,1,5,0,1.0,2,1,0,54.0,0,3.56,0,recruitment and hiring data
CAND-01496,Female,60+,67,Minority_Class,Bachelor,Finance,Mid,Tier2,Suburban,1.0,1.0,4,2,2,1,1.0,2,1,30,50.2,8,3.69,0,recruitment and hiring data
CAND-01497,Female,60+,66,Majority_Class,PhD,Sales,Senior,Tier1,Urban_Mid,1.0,0.0,4,4,4,2,0.0,1,0,29,60.5,7,3.02,0,recruitment and hiring data
CAND-01498,Male,30-39,30,Majority_Class,Master,Operations,Mid,Tier1,Urban_Mid,0.0,0.0,1,3,5,1,0.0,1,0,6,51.5,4,2.9,1,recruitment and hiring data
CAND-01499,Male,20-29,21,Minority_Class,Bachelor,Engineering,Lead,Tier2,Rural,,1.0,0,2,0,3,1.0,3,0,1,63.7,3,3.46,0,recruitment and hiring data
CAND-01500,Female,30-39,31,Majority_Class,Bachelor,HR,Lead,Tier2,Urban_High,1.0,0.0,1,2,3,3,1.0,0,0,8,72.8,3,3.16,0,recruitment and hiring data
CAND-01501,Male,30-39,33,Majority_Class,Bachelor,Legal,Lead,Tier3,Suburban,0.0,0.0,1,2,6,3,2.0,2,0,7,49.8,1,3.16,1,recruitment and hiring data
CAND-01502,Male,30-39,32,Majority_Class,Bachelor,Finance,Junior,Tier2,Urban_High,0.0,0.0,1,2,2,0,1.0,0,0,3,72.7,3,1.96,0,recruitment and hiring data
CAND-01503,Male,30-39,30,Minority_Class,Master,Operations,Junior,Tier3,Urban_High,0.0,1.0,1,3,5,0,2.0,0,1,4,77.0,1,,1,recruitment and hiring data
CAND-01504,Male,60+,61,Majority_Class,Bachelor,HR,Junior,Tier3,Rural,0.0,0.0,4,2,3,0,2.0,3,1,27,61.9,5,3.38,1,recruitment and hiring data
CAND-01505,Male,20-29,28,Minority_Class,Associate,Operations,Manager,Unranked,Urban_High,0.0,1.0,0,1,5,4,3.0,0,0,1,65.4,2,,0,recruitment and hiring data
CAND-01506,Male,40-49,40,Majority_Class,Bachelor,Marketing,Junior,Tier2,Suburban,0.0,0.0,2,2,1,0,1.0,2,0,11,59.2,3,3.47,0,recruitment and hiring data
CAND-01507,Female,20-29,28,Minority_Class,Bachelor,Marketing,Mid,Unranked,Urban_Mid,1.0,1.0,0,2,1,1,3.0,1,0,7,57.3,4,3.37,0,recruitment and hiring data
CAND-01508,Female,40-49,46,Minority_Class,PhD,Legal,Junior,Tier3,Rural,1.0,1.0,2,4,6,0,2.0,3,1,17,70.8,5,,0,recruitment and hiring data
CAND-01509,Female,50-59,51,Majority_Class,Bachelor,Finance,Junior,Tier3,Suburban,1.0,0.0,3,2,2,0,2.0,2,0,18,69.7,6,3.0,1,recruitment and hiring data
CAND-01510,Female,30-39,31,Majority_Class,Master,Engineering,Junior,Tier2,Urban_High,1.0,0.0,1,3,0,0,1.0,0,0,6,65.7,2,2.65,0,recruitment and hiring data
CAND-01511,Female,20-29,24,Majority_Class,Bachelor,Sales,Junior,Tier3,Urban_Mid,1.0,0.0,0,2,4,0,2.0,1,0,1,68.3,4,3.76,0,recruitment and hiring data
CAND-01512,Female,40-49,44,Minority_Class,Associate,Operations,Mid,Tier3,Urban_High,1.0,1.0,2,1,5,1,2.0,0,0,14,63.4,2,3.54,0,recruitment and hiring data
CAND-01513,Non-Binary,40-49,43,Majority_Class,Bachelor,Finance,Manager,Tier3,Urban_Mid,2.0,0.0,2,2,2,4,2.0,1,0,16,47.8,2,2.73,1,recruitment and hiring data
CAND-01514,Male,40-49,49,Minority_Class,Master,Marketing,Senior,Tier3,Suburban,0.0,1.0,2,3,1,2,2.0,2,0,14,77.8,2,3.38,1,recruitment and hiring data
CAND-01515,Male,30-39,39,Majority_Class,Bachelor,Marketing,Senior,Tier3,Urban_High,0.0,0.0,1,2,1,2,2.0,0,0,13,54.3,4,3.23,0,recruitment and hiring data
CAND-01516,Male,20-29,22,Majority_Class,Bachelor,Operations,Mid,Unranked,Suburban,0.0,0.0,0,2,5,1,3.0,2,0,0,63.8,2,2.79,0,recruitment and hiring data
CAND-01517,Female,60+,63,Majority_Class,High School,Operations,Senior,Tier1,Urban_High,1.0,0.0,4,0,5,2,0.0,0,1,31,71.2,5,3.16,0,recruitment and hiring data
CAND-01518,Female,50-59,59,Majority_Class,Bachelor,Operations,Lead,Tier2,Urban_High,1.0,,3,2,5,3,1.0,0,1,22,44.2,2,3.49,1,recruitment and hiring data
CAND-01519,Male,30-39,33,Majority_Class,Associate,Legal,Manager,Tier1,Urban_High,0.0,0.0,1,1,6,4,0.0,0,0,10,72.5,2,3.52,1,recruitment and hiring data
CAND-01520,Non-Binary,50-59,51,Minority_Class,Bachelor,HR,Junior,Tier2,Urban_Mid,2.0,1.0,3,2,3,0,1.0,1,1,18,48.2,4,4.0,0,recruitment and hiring data
